x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
17,2,NA,2,1,45,NA,NA,1.016,1,1,4,0.25,0,0,0,NA,NA,0
26,2,NA,2,NA,NA,NA,NA,1.209,1,96,5,0,0.66667,1,0,NA,0,0
5,2,0,2,2,NA,NA,NA,NA,0,6,8,0.16667,0.08333,0,0,NA,0,0
8,NA,NA,2,NA,60,NA,1,1,1,6,4,0.16667,0.08333,0,0,0,0,1
8,2,0,2,2,NA,0,NA,1,1,6,4,0.16667,0.08333,0,0,0,0,1
24,NA,0,NA,NA,64,NA,NA,1.335,1,66,NA,0.08333,0.41667,0,0,NA,NA,0
24,2,NA,2,NA,64,NA,NA,NA,1,66,5,0.08333,0.41667,0,0,0,0,0
24,2,0,NA,2,NA,0,1,1.335,1,66,5,0.08333,0.41667,0,0,0,0,0
24,2,0,NA,2,64,NA,1,1.335,NA,66,5,0.08333,0.41667,0,0,NA,0,0
24,NA,NA,NA,2,64,0,NA,1.335,1,66,NA,0.08333,0.41667,0,0,0,NA,0
26,NA,0,2,3,70,0,NA,1.429,1,12,5,0,0.08333,0,0,0,0,0
47,2,NA,1,3,54,NA,NA,1,1,6,6,0,0.08333,0,0,NA,0,0
47,2,NA,1,NA,NA,0,0.117,1.187,1,6,6,0,0.08333,0,0,NA,0,0
47,NA,0,1,NA,54,NA,0.117,1.187,1,6,6,0,0.08333,0,0,NA,NA,0
47,2,NA,1,3,NA,NA,NA,1.3,1,6,5,0,0.08333,0,0,0,0,0
45,2,0,1,3,59,0,0.764,1.1,1,12,8,0.16667,0.08333,0,0,NA,0,0
45,2,NA,1,NA,NA,0,0.764,1.1,1,12,8,0.16667,0.08333,0,0,NA,NA,0
45,2,0,1,NA,NA,0,NA,1.101,1,12,8,0.16667,0.08333,0,0,NA,0,0
45,NA,0,1,NA,59,0,NA,1.101,NA,12,8,0.16667,0.08333,0,0,0,NA,0
45,NA,NA,1,NA,59,0,NA,1.101,1,12,8,0.16667,0.08333,0,0,NA,NA,0
45,2,0,NA,NA,59,0,NA,1.101,1,12,8,0.16667,0.08333,0,0,0,0,0
45,NA,NA,NA,3,59,0,NA,1.101,1,12,8,0.16667,0.08333,0,0,0,0,0
45,NA,0,1,NA,59,0,0.764,1.102,1,12,8,0.16667,0.08333,0,0,NA,0,0
45,2,0,1,3,NA,0,NA,1.313,1,6,5,0.16667,0.08333,0,0,0,NA,0
45,2,0,1,3,59,NA,0.764,1.5,1,6,5,0.16667,0.08333,0,0,NA,0,0
4,NA,NA,9,3,NA,100,0.025,1.095,0,12,5,0.16667,0.08333,0,0,NA,0,0
4,2,1,9,NA,33,100,0.035,1.089,0,12,8,0.16667,0.08333,0,0,NA,NA,0
17,2,0,9,3,NA,100,NA,1.021,1,36,4,0,0.25,0,0,NA,NA,0
4,2,0,NA,NA,NA,NA,NA,1,0,12,4,0.25,0.08333,0,0,0,0,1
10,2,0,2,1,NA,NA,0.667,1.072,1,12,4,0,0.08333,0,0,NA,0,0
10,2,0,2,NA,44,100,0.667,1.072,1,12,4,0,0.08333,0,0,0,NA,0
5,2,NA,2,4,41,NA,0.255,1.136,1,13,4,0.08333,0.16667,1,1,NA,NA,1
5,2,1,2,4,41,100,0.263,1.155,1,23,5,0.08333,0.16667,1,1,0,0.288,1
5,NA,NA,NA,4,41,NA,NA,1.157,1,16,5,0.08333,0.16667,1,1,0,0.288,1
19,2,1,NA,2,50,NA,0.43,NA,1,66,NA,0.08333,0.5,1,1,NA,0.137,1
19,2,1,NA,NA,NA,NA,NA,NA,1,66,8,0.08333,0.5,1,1,NA,0.137,1
26,2,NA,NA,NA,31,100,1,2,1,95,5,0,0.66667,1,1,NA,NA,1
26,2,0,2,5,NA,100,NA,NA,1,95,5,0,0.66667,1,1,NA,NA,1
17,2,0,NA,NA,NA,100,0.231,1.353,1,36,5,0,0.25,1,1,0.061,0.224,0
15,2,0,2,NA,NA,NA,NA,2.567,1,60,5,0,0.41667,1,1,NA,NA,0
26,2,1,NA,5,31,100,NA,2,1,95,5,0,0.66667,1,1,NA,0.809,0
15,NA,1,NA,2,52,100,1,4.547,1,66,5,0,0.5,1,1,NA,NA,0
15,2,NA,NA,2,NA,100,NA,4.707,1,65,5,0,0.5,1,1,0,0.773,0
15,NA,1,2,2,52,NA,NA,8.287,1,65,5,0,0.5,1,1,NA,NA,0
22,2,1,2,5,NA,NA,NA,1.17,1,6,5,0,0,1,1,0.237,NA,0
22,2,1,2,5,60,100,NA,1.17,1,3,5,0,0,1,1,NA,NA,0
17,2,NA,2,3,NA,100,NA,1,1,3,5,0,0,1,1,0.061,NA,0
17,2,NA,2,3,NA,100,0.231,1.353,1,9,5,0,0,1,1,NA,NA,0
17,NA,1,2,NA,NA,100,0.231,1.353,1,3,5,0,0,1,1,NA,0.224,0
17,2,1,2,3,43,100,0.231,1.353,1,3,5,0,0,1,1,0.061,NA,0
17,2,1,NA,NA,NA,NA,0.231,1.353,1,2,5,0,0,1,1,0.061,0.224,0
17,2,1,NA,3,43,100,NA,1.353,1,3,5,0,0,1,1,0.061,NA,0
17,2,0,2,NA,43,NA,NA,1.353,1,1,5,0,0,1,1,0.061,0.224,0
2,NA,0,2,4,NA,NA,1,NA,1,6,5,0.08333,0,1,1,0,0.071,0
6,2,NA,NA,2,NA,100,NA,NA,1,6,NA,0,0,1,1,0.119,0.05,0
6,2,0,2,2,44,NA,NA,1.138,1,6,5,0,0,1,1,0.119,NA,0
6,2,NA,2,2,NA,100,1,1.353,1,6,4,0,0,1,1,0.119,0.05,0
6,2,0,2,2,44,NA,NA,1.289,1,6,5,0,0,1,1,0.119,NA,0
6,NA,0,2,NA,44,100,1,NA,1,6,4,0,0,1,1,0.119,0.05,0
6,2,0,2,NA,44,100,NA,NA,1,3,5,0,0,1,1,NA,0.05,0
7,2,NA,2,NA,NA,NA,0.231,1.353,1,18,4,0,0.07,1,1,0,0.484,0
4,2,NA,2,NA,NA,100,0.231,1.353,1,12,NA,0.16667,0.08,1,1,0.335,NA,0
22,NA,1,4,6,NA,100,0.126,1.942,1,28,8,0,0.25,1,1,0.025,NA,1
11,2,1,NA,NA,40,NA,NA,1.024,1,12,1,0.08333,0.08333,0,0,NA,NA,0
11,2,1,2,NA,40,NA,0.172,1.078,1,18,4,0,0.16667,0,0,0,NA,0
12,NA,1,2,3,NA,98,0.998,1.024,1,72,8,0,0.5,1,1,NA,NA,0
9,1,NA,3,NA,NA,90,NA,1.335,1,78,4,0,0.5,1,1,0,NA,1
22,3,1,NA,6,46,90,0.643,3.166,1,77,8,0,0.58333,1,1,NA,1.949,1
22,NA,1,1,NA,46,NA,NA,7.557,NA,122,8,0,0.83333,1,1,0.025,1.949,0
5,1,1,2,NA,NA,NA,NA,1.135,1,21,4,0,0.16667,1,1,NA,NA,1
8,1,1,2,3,53,81,0.231,NA,1,12,5,0,0,1,1,NA,0.361,0
8,NA,1,2,NA,53,81,0.231,1.108,1,12,4,0,0,1,1,0.25,0.361,0
8,1,1,2,3,NA,81,0.231,1.108,1,12,5,0,0,1,1,NA,0.361,0
8,1,1,2,NA,53,81,0.231,1.108,1,12,5,0,0.08,1,1,NA,NA,0
8,1,1,2,3,NA,81,NA,1.3,NA,4,NA,0,0.083,1,1,NA,NA,0
8,1,NA,2,NA,53,81,0.231,1.353,1,14,5,0,0.08759,1,1,0.25,0.361,0
7,1,NA,NA,NA,46,NA,NA,1,1,18,4,0,0.16667,1,1,NA,1,1
36,1,NA,2,NA,29,75,0.981,1.146,1,48,5,0.25,0.33333,1,1,NA,0.367,1
36,NA,1,NA,NA,NA,75,0.981,1.146,1,48,5,0.25,0.33333,1,1,NA,NA,1
36,NA,1,2,NA,NA,75,NA,NA,1,48,5,0.25,0.33333,1,1,0,0.367,0
11,2,1,3,NA,38,NA,NA,1.069,0,48,4,0.33333,0.33333,0,0,NA,NA,1
12,1,1,NA,3,NA,69,0.627,1.3,1,72,8,0,0.5,1,1,NA,NA,1
12,1,1,2,NA,NA,69,0.627,1.3,1,72,8,0,0.5,1,1,0,0.914,1
4,1,1,2,1,32,60,NA,1.353,0,3,5,0.08333,0,1,1,NA,0.473,0
4,NA,1,2,NA,32,60,NA,1,0,3,4,0.08333,0,1,1,0,0.473,1
4,2,1,2,1,33,NA,1,1.041,NA,48,4,0,0.33333,0,0,NA,0,1
8,NA,NA,NA,1,55,NA,NA,1.172,1,52,5,0,0.33333,1,1,NA,NA,1
8,1,NA,NA,1,55,NA,0.01,1.172,1,52,5,0,0.33333,1,1,0,0.374,1
8,1,1,2,NA,NA,48,0.01,1.173,1,55,5,0,0.41667,1,1,NA,0.374,1
8,1,1,2,NA,NA,NA,0.01,1.173,1,55,5,0,0.41667,1,1,0,NA,1
33,2,1,2,4,16,NA,0.181,1,1,42,1,0,0.25,0,0,NA,0,0
28,2,NA,2,NA,NA,37,0.029,NA,1,18,4,0,0.16667,0,0,NA,0,0
11,NA,1,NA,NA,NA,5,NA,1.313,1,6,5,0,0,1,1,NA,0.052,0
5,1,1,2,NA,69,NA,1,1.294,1,36,5,0.08333,0.25,1,1,0,NA,1
13,1,1,2,NA,38,NA,NA,NA,1,50,5,0.5,0.33333,1,1,NA,0.423,1
13,1,1,NA,1,38,1,1,3.082,1,87,5,0.25,0.58333,1,1,NA,0.423,0
13,NA,1,NA,NA,38,1,1,3.082,1,87,5,0.25,0.58333,1,1,NA,0.423,0
13,1,1,2,1,38,NA,1,3.091,1,88,5,0.25,0.58333,1,1,NA,NA,0
13,NA,1,2,1,38,NA,1,NA,1,89,5,0.25,0.58333,1,1,0.228,NA,0
13,NA,1,NA,1,38,NA,NA,3.116,1,91,NA,0.25,0.58333,1,1,0.228,0.423,0
9,2,1,9,NA,NA,NA,0.115,2.688,1,72,4,0.08333,0.5,1,1,NA,NA,1
9,2,NA,9,3,NA,NA,0.115,2.688,1,72,4,0.08333,0.5,1,1,0,NA,1
9,2,NA,9,NA,64,0,1,NA,1,72,5,0.08333,0.5,1,1,0,NA,0
9,2,NA,NA,3,64,0,1,3.934,1,72,5,0.08333,0.5,1,1,NA,0.994,0
6,2,0,NA,NA,28,NA,NA,1.34,0,48,5,0,0.33333,0,0,0,NA,0
19,NA,NA,NA,NA,28,NA,0.621,1.04,NA,60,4,0,0.41667,1,1,NA,1,1
7,1,1,2,NA,NA,0,0.062,1.437,1,72,1,0,0.5,1,1,0,0.853,1
7,1,1,2,NA,52,0,0.062,1.437,1,72,1,0,0.5,1,1,NA,0.853,1
7,1,NA,NA,NA,52,0,0.062,1.437,1,72,1,0,0.5,1,1,NA,0.853,1
7,1,NA,2,3,52,NA,0.062,1.437,1,72,1,0,0.5,1,1,0,0.853,1
7,1,0,2,3,52,0,NA,1.437,1,72,1,0,0.5,1,1,NA,NA,1
7,NA,NA,NA,3,NA,NA,NA,1.437,1,72,1,0,0.5,1,1,NA,0.853,1
7,1,1,2,3,52,0,0.062,NA,1,72,1,0,0.5,1,1,NA,NA,1
7,NA,1,2,3,52,0,0.062,1.521,1,72,4,0,0.5,1,1,0,NA,1
7,1,NA,2,1,NA,NA,0.168,1.336,1,75,4,0.08333,0.5,1,1,0,1.663,1
15,1,NA,NA,2,40,NA,0.659,1.23,1,93,5,0.5,0.66667,1,1,0,1,1
8,1,NA,NA,NA,41,NA,NA,1.393,NA,3,4,0,0,1,1,NA,NA,0
44,NA,0,2,NA,24,NA,0.059,1.059,1,12,4,0.08333,0,1,1,0,NA,0
69,NA,0,1,NA,NA,0,0.991,1,1,144,8,0.08333,1,1,1,NA,NA,1
69,3,0,NA,1,NA,0,NA,1,1,144,8,0.08333,1,1,1,0,NA,1
69,NA,0,1,NA,NA,0,NA,1,1,144,8,0.08333,1,1,1,0,0.437,1
69,3,1,1,1,69,0,0.991,1,1,144,8,0.08333,1,1,1,NA,NA,1
69,3,1,1,1,NA,0,0.991,1,1,144,8,0.08333,1,1,1,NA,0.437,1
69,3,NA,1,1,NA,0,NA,1.04,1,144,8,0.08333,1,1,1,0,0.437,1
69,3,0,1,1,69,0,NA,1.052,NA,144,8,0.08333,1,1,1,0,0.437,1
69,NA,0,1,NA,NA,NA,0.991,1.065,1,144,8,0.08333,1,1,1,0,NA,1
69,3,0,1,NA,NA,0,0.991,1.087,1,144,NA,0.08333,1,1,1,NA,0.437,1
69,3,0,1,1,69,0,0.991,1.093,1,144,8,0.08333,1,1,1,0,NA,1
69,3,NA,1,1,69,0,0.991,1.441,1,144,5,0.08333,1,1,1,NA,NA,1
69,3,1,1,1,NA,0,NA,1.967,1,144,8,0.08333,1,1,1,0,NA,1
69,NA,1,1,NA,NA,0,0.992,1.967,1,144,8,0.08333,1,1,1,NA,NA,1
